Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos,RES_Annual_0m,RES_Annual_50m,RES_Annual_75m,RES_Annual_100m,RES_Annual_0-75m,RES_Annual_0-100m,RES_Annual_0-200m,RES_jan-mar_0m,RES_jan-mar_50m,RES_jan-mar_75m,RES_jan-mar_100m,RES_jan-mar_0-75m,RES_jan-mar_0-100m,RES_jan-mar_0-200m,RES_jul-sep_0m,RES_jul-sep_50m,RES_jul-sep_75m,RES_jul-sep_100m,RES_jul-sep_0-75m,RES_jul-sep_0-100m,RES_jul-sep_0-200m
0.020771513,0,0.287833828,0,0.008902077,0,0.065281899,0.005934718,0,0.09495549,0.002967359,0,0.005934718,0.03264095,0.178041543,0.008902077,0.083086053,0,0.053412463,0.002967359,0.091988131,0,0,0,0.020771513,0.03264095,0.002967359,27.5279,26.6074,25.5247,24.1184,26.5029,25.8509,24.5263,26.422,25.8659,25.1774,23.9813,25.6144,25.186,24.0657,28.1131,26.757,25.3653,23.874,26.7051,25.8277,24.3476
0.020348837,0,0.281976744,0,0.00872093,0,0.058139535,0.002906977,0.002906977,0.095930233,0.002906977,0,0.00872093,0.046511628,0.156976744,0.037790698,0.055232558,0,0.055232558,0.002906977,0.084302326,0.00872093,0,0,0.026162791,0.031976744,0.011627907,27.5269,26.6096,25.5285,24.1233,26.5029,25.8509,24.5263,26.4206,25.8668,25.1798,23.9851,25.6144,25.186,24.0657,28.1124,26.7607,25.3709,23.8803,26.7051,25.8277,24.3476
0.013404826,0,0.230563003,0,0.00536193,0,0.174262735,0,0,0.042895442,0.002680965,0,0.010723861,0.042895442,0.142091153,0.032171582,0.069705094,0,0.109919571,0,0.037533512,0.010723861,0,0,0.010723861,0.056300268,0.008042895,27.5177,26.7696,25.801,24.4755,26.6871,26.1462,24.9072,26.3964,25.968,25.3942,24.316,25.6049,25.2881,24.2682,28.1314,27.0045,25.7444,24.3129,26.9734,26.2217,24.8192
0,0,0.080645161,0,0.003225806,0,0.090322581,0,0,0,0.003225806,0,0.006451613,0.087096774,0.332258065,0.041935484,0.216129032,0.003225806,0.009677419,0,0.04516129,0,0.003225806,0.003225806,0.003225806,0.061290323,0.009677419,27.4352,27.0209,26.2427,25.0969,27.3624,27.1281,26.3344,26.2853,26.0856,25.7828,24.962,26.409,26.3385,25.7705,28.1901,27.5864,26.5282,25.2045,28.0515,27.73,26.803
0,0,0.082018927,0,0.003154574,0,0.085173502,0,0,0.003154574,0.003154574,0,0.009463722,0.123028391,0.315457413,0.097791798,0.151419558,0,0.009463722,0,0.028391167,0.012618297,0,0.003154574,0.003154574,0.059936909,0.009463722,27.4352,27.0209,26.2427,25.0969,27.3624,27.1281,26.3344,26.2853,26.0856,25.7828,24.962,26.409,26.3385,25.7705,28.1901,27.5864,26.5282,25.2045,28.0515,27.73,26.803
0.014409222,0.002881844,0.005763688,0,0.037463977,0.048991354,0.09221902,0.005763689,0,0.002881844,0.017291066,0.005763689,0.020172911,0.07204611,0.423631124,0.014409222,0.057636888,0.008645533,0.005763689,0,0.031700288,0,0,0.014409222,0,0.106628242,0.011527377,27.5962,27.1221,26.4164,25.3378,27.5193,27.3708,26.7438,26.434,26.1863,25.8864,25.1555,26.5341,26.4854,26.0318,28.3573,27.6219,26.6348,25.396,28.0734,27.8855,27.2279
0.002570694,0,0.079691517,0,0.002570694,0,0.066838046,0.002570694,0,0.005141388,0.002570694,0.002570694,0.007712082,0.151670951,0.29562982,0.059125964,0.133676093,0.002570694,0.025706941,0,0.041131105,0.017994859,0,0.01285347,0,0.06940874,0.017994858,27.6548,27.2001,26.5387,25.5247,27.6167,27.4827,26.905,26.4629,26.2489,26.0046,25.3615,26.5737,26.5292,26.1221,28.491,27.7664,26.8053,25.6214,28.2599,28.0949,27.4843
0.005952381,0,0.068452381,0,0.00297619,0.00297619,0.107142857,0,0,0,0.005952381,0,0.005952381,0.119047619,0.351190476,0.050595238,0.107142857,0.00297619,0.023809524,0.005952381,0.014880952,0.020833333,0,0.005952381,0,0.089285714,0.008928571,27.6532,27.0814,26.3113,25.1648,27.504,27.3092,26.5669,26.5237,26.2415,25.8828,25.0538,26.5221,26.4375,25.8641,28.3571,27.464,26.4148,25.1265,28.0758,27.8324,27.027
0.002192982,0,0.085526316,0,0.002192982,0,0.050438596,0,0,0.006578947,0,0,0,0.114035088,0.309210526,0.100877193,0.138157895,0.002192982,0.037280702,0.002192982,0.035087719,0.015350877,0,0.010964912,0,0.081140351,0.006578947,27.7929,27.081,26.2332,25.0378,27.5155,27.2629,26.4511,26.7273,26.4282,26.0329,25.1254,26.7205,26.5823,25.9393,28.4198,27.3618,26.2588,24.9186,28.0311,27.7309,26.8733
0.041044776,0.001865672,0.123134328,0,0.005597015,0,0.050373134,0,0,0.009328358,0,0,0.046641791,0.14738806,0.320895522,0.042910448,0.108208955,0,0.001865672,0,0.042910448,0.024253731,0,0,0.005597015,0.026119403,0.001865672,27.6626,25.6342,24.1218,22.6175,27.0207,26.3336,24.9561,26.682,24.9721,23.9772,22.6151,26.698,26.0012,24.5924,28.1635,25.6743,23.7565,22.1969,26.9378,26.2025,24.8192
0.015748031,0,0.149606299,0,0.002624672,0,0.112860892,0,0,0.018372703,0.002624672,0.005249344,0.018372703,0.062992126,0.254593176,0.115485564,0.131233596,0,0.01312336,0,0.036745407,0.002624672,0,0,0.010498688,0.044619423,0.002624672,27.721,26.0044,24.6382,23.1569,26.5299,25.7362,24.2756,26.7476,25.4993,24.6431,23.3179,26.2955,25.7451,24.4432,28.1991,25.9823,24.2499,22.6927,26.008,24.956,23.3611
0.00310559,0,0.090062111,0,0.00931677,0,0.049689441,0,0,0.00621118,0.00621118,0,0.00621118,0.114906832,0.357142857,0.077639752,0.108695652,0,0.027950311,0,0.02484472,0.01552795,0,0.01552795,0,0.080745342,0.00621118,27.805,26.6346,25.5076,24.1177,27.0412,26.4985,25.2723,26.8279,26.1972,25.5631,24.3717,26.6426,26.425,25.5077,28.2749,26.6907,25.2798,23.7776,27.2302,26.5312,25.1384
0.003006012,0,0.096192385,0,0.01002004,0,0.054108216,0,0,0,0,0,0.006012024,0.108216433,0.378757515,0.063126253,0.130260521,0,0.029058116,0,0.019038076,0.006012024,0,0.016032064,0,0.079158317,0.001002004,27.8054,26.6374,25.5116,24.1224,27.0412,26.4985,25.2723,26.8281,26.1996,25.5667,24.3762,26.6426,26.425,25.5077,28.2755,26.6946,25.2853,23.7836,27.2302,26.5312,25.1384
0.010695187,0,0,0,0.024064171,0.029411765,0.037433155,0.002673797,0,0,0.010695187,0.00802139,0.021390374,0.085561497,0.395721925,0.010695187,0.088235294,0.024064171,0.016042781,0,0.07486631,0,0,0.021390374,0,0.13368984,0.005347594,27.7192,27.0465,26.2184,25.0242,27.3777,27.1382,26.3091,26.6265,26.319,25.9206,25.0218,26.4386,26.3212,25.677,28.3786,27.3396,26.2368,24.9061,27.9191,27.5872,26.6468
0,0,0.098039216,0.014005602,0,0,0.008403361,0.005602241,0,0.033613445,0.00280112,0.011204482,0,0.044817927,0.336134454,0.109243697,0.145658263,0.005602241,0.008403361,0.005602241,0.042016807,0.005602241,0,0.016806723,0.005602241,0.098039216,0.00280112,27.3385,26.4946,23.3717,18.6143,26.6481,25.3257,22.7407,27.3667,26.5659,22.6176,17.5039,26.4372,24.8206,22.0698,26.9595,26.4406,24.7524,20.0208,26.6443,25.8828,23.624
0.010989011,0,0.053946054,0.002997003,0.002997003,0,0.037962038,0.013986014,0,0.023976024,0,0.010989011,0.002997003,0.061938062,0.322677323,0.101898102,0.118881119,0.007992008,0.007992008,0.007992008,0.042957043,0.010989011,0,0.018981019,0,0.104895105,0.031968032,27.2196,25.7638,21.8092,17.138,26.1857,24.5931,21.9966,27.4354,25.7693,21.0598,16.4961,26.0672,24.1759,21.4269,26.5887,25.7458,22.799,17.8141,26.0396,24.6775,22.2026
0.011049724,0,0.055248619,0.002762431,0.002762431,0,0.033149171,0.016574586,0,0.035911602,0,0.013812155,0.002762431,0.063535912,0.331491713,0.102209945,0.121546961,0.008287293,0.008287293,0.011049724,0.046961326,0.019337017,0,0,0,0.104972376,0.008287293,27.2196,25.7638,21.8092,17.138,26.1857,24.5931,21.9966,27.4354,25.7693,21.0598,16.4961,26.0672,24.1759,21.4269,26.5887,25.7458,22.799,17.8141,26.0396,24.6775,22.2026
0.016233766,0,0.074675325,0,0,0.00974026,0.061688312,0,0,0.012987013,0.012987013,0.003246753,0,0.12012987,0.217532468,0.090909091,0.175324675,0.00974026,0.022727273,0.003246753,0.022727273,0.032467532,0,0.003246753,0.006493506,0.094155844,0.00974026,27.4057,21.6988,17.0093,15.5717,23.2957,21.3723,19.4314,28.3441,20.8748,16.6754,15.4026,22.5237,20.6812,18.9549,25.768,21.1693,16.8877,15.5614,22.6729,20.8769,19.009
0.016,0,0.069,0.006,0,0.041,0.06,0,0,0.013,0.009,0,0,0.12,0.212,0.085,0.174,0.009,0.009,0,0.022,0.038,0,0.003,0.006,0.092,0.016,27.4057,21.6988,17.0093,15.5717,23.2957,21.3723,19.4314,28.3441,20.8748,16.6754,15.4026,22.5237,20.6812,18.9549,25.768,21.1693,16.8877,15.5614,22.6729,20.8769,19.009
0.006006006,0,0.075075075,0,0,0.051051051,0.057057057,0.003003003,0,0.021021021,0.003003003,0.006006006,0,0.108108108,0.195195195,0.093093093,0.195195195,0.012012012,0.015015015,0.006006006,0.033033033,0.024024024,0,0.021021021,0.003003003,0.063063063,0.009009009,27.1493,21.1193,16.8912,15.5213,22.5039,20.7438,18.9935,28.359,20.9332,16.7417,15.4377,22.4035,20.6252,18.9069,25.1789,19.6158,16.4049,15.3531,20.9025,19.4583,18.0455
0.002967359,0,0.077151335,0,0.005934718,0.050445104,0.065281899,0,0,0.017804154,0.002967359,0,0,0.097922849,0.207715134,0.06231454,0.225519288,0.011869436,0.011869436,0.005934718,0.026706231,0.008902077,0,0.020771513,0.002967359,0.065281899,0.029673591,27.1509,21.1188,16.8913,15.5219,22.5039,20.7438,18.9935,28.3597,20.931,16.7416,15.4383,22.4035,20.6252,18.9069,25.1811,19.6161,16.4054,15.3538,20.9025,19.4583,18.0455
0.025380711,0,0.053299492,0.005076142,0,0.111675127,0.106598985,0,0,0,0.025380711,0.002538071,0,0.172588832,0.139593909,0.083756345,0.159898477,0.007614213,0,0,0.027918782,0.007614213,0,0.015228426,0,0.040609137,0.015228426,27.4145,20.8291,17.1915,15.936,22.3257,20.826,19.2174,28.5399,21.0626,17.1629,15.9524,22.5512,20.9645,19.3229,25.3424,18.9001,16.614,15.6413,19.6097,18.6424,17.6101
0.03,0,0.05,0.003,0,0.111,0.114,0,0,0.003,0.018,0.003,0,0.184,0.136,0.083,0.154,0.008,0,0,0.03,0.01,0,0.015,0,0.048,0,27.4145,20.8291,17.1915,15.936,22.3257,20.826,19.2174,28.5399,21.0626,17.1629,15.9524,22.5512,20.9645,19.3229,25.3424,18.9001,16.614,15.6413,19.6097,18.6424,17.6101
0.012145749,0,0.275303644,0,0,0.060728745,0.380566802,0.004048583,0,0.016194332,0.004048583,0.004048583,0.008097166,0,0.08097166,0.04048583,0.068825911,0,0.012145749,0.004048583,0.012145749,0.004048583,0,0,0.008097166,0.004048583,0,27.3036,20.6308,17.1875,15.9688,23.9076,21.8557,19.7825,28.5933,21.1353,17.3616,16.1079,24.3958,22.2138,20.0623,25.3593,19.0014,16.5496,15.6351,22.8122,20.9872,19.1215
0.009146341,0,0.115853659,0,0,0.009146341,0.048780488,0.021341463,0,0.045731707,0.00304878,0.018292683,0,0.073170732,0.329268293,0.051829268,0.082317073,0.006097561,0.018292683,0,0.039634146,0.012195122,0,0.024390244,0,0.073170732,0.018292682,25.0401,23.4044,20.3912,17.3037,24.2887,23.0657,20.7953,26.2662,23.2798,19.7512,16.8684,24.4777,22.8807,20.4207,23.6478,22.9116,21.0644,17.9061,23.6776,22.9318,20.9703
0.015,0,0.113,0.006,0,0.009,0.054,0.024,0,0.036,0,0.006,0,0.065,0.339,0.054,0.083,0.006,0.018,0.003,0.039,0.003,0,0.024,0,0.071,0.032,25.0357,23.4073,20.4005,17.3132,24.2887,23.0657,20.7953,26.2615,23.2825,19.7597,16.8772,24.4777,22.8807,20.4207,23.6453,22.9157,21.0761,17.9182,23.6776,22.9318,20.9703
0.00999001,0,0.084915085,0.002997003,0.007992008,0.014985015,0.032967033,0.017982018,0,0.027972028,0.002997003,0,0.007992008,0.076923077,0.316683317,0.076923077,0.138861139,0,0.007992008,0,0.056943057,0.004995005,0,0.020979021,0,0.074925075,0.013986014,25.0542,23.973,21.636,18.6978,24.7291,23.9514,21.9724,26.1403,23.9562,21.016,18.2049,25.011,23.9033,21.7121,23.846,23.4424,22.1903,19.3073,24.207,23.8797,22.2417
0.012820513,0,0.084615385,0.002564103,0.007692308,0.017948718,0.033333333,0.017948718,0,0.028205128,0.002564103,0,0.007692308,0.079487179,0.312820513,0.074358974,0.141025641,0,0.007692308,0,0.043589744,0.020512821,0.002564103,0.020512821,0,0.069230769,0.012820513,25.0555,23.9713,21.6299,18.6891,24.7291,23.9514,21.9724,26.1421,23.954,21.0096,18.1964,25.011,23.9033,21.7121,23.8462,23.4406,22.1844,19.2983,24.207,23.8797,22.2417
0.024324324,0,0.02972973,0.005405405,0.016216216,0.22972973,0.02972973,0.489189189,0,0,0.032432432,0.010810811,0,0,0.010810811,0.002702703,0.005405405,0,0.035135135,0.013513514,0.005405405,0.002702703,0.016216216,0,0,0.032432432,0.008108108,19.3467,17.7749,16.2772,15.1706,18.5705,17.912,16.8795,21.7438,18.4003,16.1619,15.0739,19.9948,18.8807,17.4861,17.1453,16.7893,16.2588,15.3221,17.0564,16.8294,16.1768
0,0,0,0,0.005586592,0.061452514,0.027932961,0.664804469,0.01396648,0,0.106145251,0.022346369,0,0,0,0,0,0.005586592,0.033519553,0,0.005586592,0.002793296,0.005586592,0,0,0.027932961,0.016759777,18.3122,16.5891,15.2869,14.3388,17.3021,16.5838,15.609,20.6566,17.2132,15.2979,14.3333,18.5905,17.5008,16.2297,16.1653,15.6836,15.1364,14.3201,15.8746,15.5267,14.8845
0,0,0,0,0.005681818,0.0625,0.028409091,0.676136364,0.014204545,0,0.107954545,0.022727273,0,0,0,0,0,0.005681818,0.034090909,0,0.005681818,0.002840909,0.005681818,0,0,0.028409091,0,18.3122,16.5891,15.2869,14.3388,17.3021,16.5838,15.609,20.6566,17.2132,15.2979,14.3333,18.5905,17.5008,16.2297,16.1653,15.6836,15.1364,14.3201,15.8746,15.5267,14.8845
0.003546099,0.010638298,0,0,0.003546099,0.25177305,0.007092199,0.609929078,0.021276596,0,0.014184397,0,0,0,0.017730496,0.003546099,0,0,0.021276596,0.010638298,0.003546099,0,0,0,0,0.003546099,0.017730496,18.1632,16.8675,15.618,14.6673,17.1947,16.6134,15.7504,20.4414,17.8849,15.6774,14.5993,18.6429,17.6501,16.4156,16.1211,15.7916,15.4527,14.7807,15.8498,15.6795,15.1873
0,0.010452962,0,0,0.006968641,0.254355401,0.055749129,0.56445993,0.017421603,0,0.017421603,0,0,0,0.017421603,0.003484321,0,0,0.031358885,0.010452962,0.003484321,0,0,0,0,0,0.006968641,18.1674,16.8713,15.6211,14.6699,17.1947,16.6134,15.7504,20.4461,17.8881,15.6799,14.6018,18.6429,17.6501,16.4156,16.1246,15.7952,15.4559,14.7833,15.8498,15.6795,15.1873
0,0.011988012,0,0.003996004,0.065934066,0.184815185,0,0.285714286,0.003996004,0,0.358641359,0.026973027,0,0,0,0,0,0,0.003996004,0.003996004,0,0,0.030969031,0,0,0.018981019,0,15.0722,14.3294,13.5735,12.9432,14.4438,14.0772,13.5352,17.3993,15.6925,13.9224,12.9419,16.2143,15.384,14.3802,13.0971,12.965,12.9144,12.7807,12.6618,12.6162,12.475
0,0.015564202,0,0.003891051,0.058365759,0.190661479,0.015564202,0.280155642,0.003891051,0,0.326848249,0.050583658,0,0,0,0,0,0,0.003891051,0.003891051,0,0,0.027237354,0,0,0.019455253,0,15.081,14.3376,13.581,12.9504,14.4438,14.0772,13.5352,17.4092,15.7008,13.9292,12.9486,16.2143,15.384,14.3802,13.1051,12.9729,12.9223,12.7884,12.6618,12.6162,12.475
0,0,0,0,0.025089606,0.093189964,0,0.010752688,0.422939068,0,0.297491039,0.003584229,0,0,0,0,0,0,0,0,0,0,0.089605735,0,0,0.032258065,0.025089606,6.23915,6.06996,5.90028,5.61063,5.70576,5.63396,5.4194,7.28536,7.03025,6.60994,5.9346,6.69377,6.50643,6.04631,5.25572,5.19148,5.17584,5.14629,4.8122,4.81984,4.79604
0,0,0,0,0.025179856,0.09352518,0.003597122,0.014388489,0.471223022,0,0.284172662,0.007194245,0,0,0,0,0,0,0,0,0,0,0.050359712,0,0,0.035971223,0.014388489,6.23883,6.06955,5.89986,5.61022,5.70576,5.63396,5.4194,7.28522,7.02993,6.60962,5.93424,6.69377,6.50643,6.04631,5.25516,5.19098,5.17535,5.14579,4.8122,4.81984,4.79604
0,0,0,0,0.032967033,0.206043956,0.010989011,0.032967033,0.456043956,0,0.225274725,0.013736264,0,0,0,0,0,0,0,0,0,0,0.002747253,0,0,0.010989011,0.008241758,7.21618,6.7149,6.05403,5.45388,6.22759,5.94067,5.45597,9.29947,8.11945,6.47036,5.434,8.04286,7.4395,6.56142,5.4805,5.32849,5.22895,5.09733,4.97097,4.86463,4.63533
0,0,0,0,0.033,0.209,0.003,0.03,0.47,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0.011,0.005,7.21988,6.71824,6.05747,5.4575,6.22759,5.94067,5.45597,9.30349,8.122,6.4732,5.43757,8.04286,7.4395,6.56142,5.48397,5.33193,5.23216,5.10031,4.97097,4.86463,4.63533
0,0.04,0.017,0.023,0.063,0.116,0,0.002,0,0,0.04,0.118,0.008,0.013,0.311,0.008,0.019,0.011,0.002,0.002,0.025,0.025,0,0,0,0.13,0.027,20.0832,19.3685,18.7171,17.9661,20.8839,20.5768,20.0072,23.2188,21.2393,19.6341,18.4072,23.0653,22.4645,21.4472,17.4737,17.633,17.6741,17.4504,19.2643,19.1162,18.8715
0,0.033826638,0.019027484,0.023255814,0.063424947,0.11627907,0.002114165,0.002114165,0,0,0.054968288,0.11205074,0.010570825,0,0.32769556,0.00845666,0.019027484,0.010570825,0.00422833,0.002114165,0.016913319,0.033826638,0,0,0,0.128964059,0.010570825,20.0832,19.3685,18.7171,17.9661,20.8839,20.5768,20.0072,23.2188,21.2393,19.6341,18.4072,23.0653,22.4645,21.4472,17.4737,17.633,17.6741,17.4504,19.2643,19.1162,18.8715
0,0.018867925,0.032345014,0.02425876,0.037735849,0.07277628,0.002695418,0,0,0,0.032345013,0.032345013,0.002695418,0.064690027,0.358490566,0.008086253,0.035040431,0.016172507,0.018867925,0.005390836,0.029649596,0.032345013,0,0.005390836,0,0.15902965,0.010781672,22.2294,21.1348,20.1589,19.2456,22.3754,21.9561,21.199,24.8904,22.1176,20.3337,19.0952,23.9054,23.0169,21.7647,20.0508,20.0114,19.7844,19.3014,21.0795,20.9484,20.5676
0,0.001992032,0.049800796,0.007968127,0.019920319,0.003984064,0,0.001992032,0,0.001992032,0.009960159,0.009960159,0.023904382,0.099601594,0.394422311,0.013944223,0.021912351,0.03187251,0.011952191,0.007968127,0.027888446,0.057768924,0,0.023904382,0,0.171314741,0.005976096,23.6653,22.5731,21.5107,20.5096,23.8446,23.4656,22.6389,25.951,23.326,21.5214,20.2558,25.7149,24.9363,23.7092,21.7289,21.5087,21.275,20.7142,22.323,22.2802,21.8054
0,0,0,0,0.004451039,0.317507418,0,0.010385757,0.572700297,0,0.074183976,0,0,0,0,0,0,0,0,0,0,0,0.007418398,0,0,0,0.013353116,4.21848,4.08393,3.88243,3.46259,3.74321,3.65723,3.40101,5.46392,5.25586,4.78152,3.83053,4.95586,4.78737,4.3267,3.03408,3.01253,2.99607,2.97331,2.58402,2.57576,2.52368
0,0,0,0,0.005934718,0.329376855,0,0.014836795,0.560830861,0,0.078635015,0.002967359,0,0,0,0,0,0,0,0,0,0,0.004451039,0,0,0,0.002967359,4.21848,4.08393,3.88243,3.46259,3.74321,3.65723,3.40101,5.46392,5.25586,4.78152,3.83053,4.95586,4.78737,4.3267,3.03408,3.01253,2.99607,2.97331,2.58402,2.57576,2.52368
0,0,0,0,0.016393443,0.120218579,0,0.046448087,0.398907104,0,0.199453552,0.010928962,0,0,0,0,0,0,0,0,0,0,0.163934426,0,0,0.035519126,0.008196721,7.13606,6.92054,6.6168,6.15649,5.76223,5.63031,5.30957,8.49023,8.05959,7.31712,6.37124,6.85275,6.56399,5.98527,5.81213,5.77293,5.75467,5.72419,4.51309,4.50155,4.43459
0,0.002724796,0,0,0.016348774,0.119891008,0.005449591,0.049046322,0.471389646,0,0.204359673,0.008174387,0,0,0,0,0,0,0,0,0,0,0.076294278,0,0,0.032697548,0.013623978,7.155,6.93883,6.63456,6.17436,5.76223,5.63031,5.30957,8.50972,8.07739,7.3335,6.38834,6.85275,6.56399,5.98527,5.83057,5.79129,5.77304,5.74255,4.51309,4.50155,4.43459
0,0.009868421,0,0,0.111842105,0.230263158,0,0.059210526,0.023026316,0,0.513157895,0.009868421,0,0,0,0,0,0,0.003289474,0,0,0,0.019736842,0,0,0.019736842,0,11.2302,10.9249,10.5451,10.136,11.5082,11.3935,11.1516,12.902,12.3,11.3659,10.4673,12.8774,12.6474,12.1659,9.93578,9.75175,9.71332,9.6775,10.5428,10.5013,10.4417
0,0.01001001,0,0,0.116116116,0.218218218,0,0.047047047,0.017017017,0,0.531531532,0.003003003,0,0,0,0,0,0,0.003003003,0,0,0,0.02002002,0,0,0.02002002,0.014014014,11.2216,10.9165,10.5371,10.1278,11.5082,11.3935,11.1516,12.8931,12.292,11.3587,10.4594,12.8774,12.6474,12.1659,9.92731,9.74314,9.70464,9.66879,10.5428,10.5013,10.4417
0.007915567,0.005277045,0.08707124,0.013192612,0.063324538,0.203166227,0.005277045,0.179419525,0.015831135,0.005277045,0.063324538,0.052770449,0.002638522,0,0.068601583,0.013192612,0.018469657,0.031662269,0.034300792,0,0.031662269,0.021108179,0.007915567,0.002638522,0,0.055408971,0.01055409,20.1047,18.7641,17.247,16.0582,19.3172,18.7396,17.7153,22.4529,19.3082,17.0233,15.859,20.7347,19.7077,18.3256,18.0035,17.8056,17.4039,16.4604,17.9393,17.8159,17.2145
0,0.014354067,0,0.004784689,0.016746411,0.200956938,0.035885167,0.428229665,0.071770335,0,0.093301435,0.031100478,0,0,0.0215311,0.002392344,0.004784689,0.002392344,0.002392344,0.002392344,0.009569378,0.016746411,0.019138756,0.002392344,0,0.016746411,0.002392344,17.6416,16.4115,15.2555,14.3582,17.4823,16.9383,16.0594,19.8497,17.5538,15.4121,14.2976,19.2554,18.2292,16.8929,15.7171,15.3792,15.0828,14.5241,16.0518,15.9218,15.4327
0.00443459,0.00886918,0.002217295,0.00886918,0.044345898,0.345898004,0.013303769,0.290465632,0.006651885,0,0.066518847,0.088691796,0,0,0.046563193,0.002217295,0.00443459,0,0.00443459,0,0.00886918,0.006651885,0,0,0,0.039911308,0.006651885,17.8093,16.6838,15.5729,14.6958,17.647,17.1523,16.3394,20.0262,17.989,15.8367,14.6622,19.4967,18.525,17.2354,15.8561,15.5496,15.2839,14.8119,16.0966,16.0344,15.6933
0,0.007936508,0,0.005291005,0.026455026,0.547619048,0.013227513,0.235449735,0.010582011,0,0.044973545,0.023809524,0,0,0.010582011,0,0.002645503,0.002645503,0,0.002645503,0.005291005,0.005291005,0.007936508,0.002645503,0,0.026455026,0.018518519,17.642,16.3438,15.2253,14.3487,17.4339,16.9285,16.1084,19.7708,17.4591,15.4372,14.2965,18.9207,17.9718,16.7356,15.7513,15.3577,14.9902,14.4565,16.0206,15.9338,15.5403
0.009287926,0,0.040247678,0.00619195,0,0.021671827,0.024767802,0,0,0.037151703,0.00619195,0.024767802,0.003095975,0.06501548,0.390092879,0.086687307,0.095975232,0.003095975,0.015479876,0,0.030959752,0.021671827,0,0.003095975,0,0.114551084,0,26.1943,22.4145,17.763,15.4985,23.1412,21.3361,19.2231,27.545,22.8349,17.6513,15.3938,24.3543,22.1672,19.7265,24.3244,21.2633,17.465,15.4693,21.3962,20.0016,18.3364
0.003067485,0,0.085889571,0.006134969,0,0.012269939,0.088957055,0.012269939,0,0.049079755,0.003067485,0.006134969,0.009202454,0.13803681,0.180981595,0.150306748,0.144171779,0,0.036809816,0,0.036809816,0.003067485,0,0,0,0.033742331,0,25.6731,22.9148,19.1986,16.3641,24.4398,22.889,20.4661,26.9657,23.1045,18.8652,16.1309,25.1786,23.4183,20.8278,23.9765,21.9955,19.2142,16.4868,23.1129,21.7902,19.619
0.006079027,0,0.082066869,0,0.003039514,0.003039514,0.106382979,0.003039514,0.003039514,0.063829787,0.006079027,0.003039514,0.003039514,0.155015198,0.185410334,0.133738602,0.130699088,0,0.018237082,0,0.039513678,0.006079027,0,0,0,0.042553191,0.006079027,25.6731,22.9148,19.1986,16.3641,24.4398,22.889,20.4661,26.9657,23.1045,18.8652,16.1309,25.1786,23.4183,20.8278,23.9765,21.9955,19.2142,16.4868,23.1129,21.7902,19.619
0.010989011,0,0.068131868,0.017582418,0,0.030769231,0.096703297,0.010989011,0,0.046153846,0.015384615,0.021978022,0,0.138461538,0.204395604,0.087912088,0.092307692,0.004395604,0.021978022,0,0.028571429,0.017582418,0,0.006593407,0.008791209,0.068131868,0.002197802,25.5016,19.5395,16.3806,14.9627,21.4615,19.7784,18.001,27.3834,19.7574,16.3574,14.9176,22.3133,20.3644,18.3511,23.3018,18.6781,16.2596,14.9537,20.1679,18.8385,17.3953
0.006410256,0,0.160256411,0,0.008547009,0,0.153846154,0,0,0.012820513,0,0.002136752,0.014957265,0.057692308,0.299145299,0.05982906,0.111111111,0,0.023504274,0.002136752,0.027777778,0.002136752,0,0,0.008547009,0.047008547,0.002136752,27.6074,26.972,26.1317,24.9151,27.3536,27.0821,26.1752,26.4864,26.1552,25.7222,24.797,26.3269,26.2123,25.5205,28.2708,27.2878,26.1645,24.8191,27.9121,27.5428,26.5081
0.003322259,0,0.11627907,0,0.006644518,0.003322259,0.222591362,0.006644518,0,0.03654485,0,0.003322259,0.013289037,0.03986711,0.212624585,0.033222591,0.139534884,0,0.053156146,0.003322259,0.033222591,0,0,0,0.006644518,0.063122924,0.003322259,27.5457,26.927,26.0717,24.8405,27.1448,26.7789,25.7461,26.4155,26.0744,25.6174,24.6731,26.0383,25.8455,25.0387,28.2007,27.2553,26.1203,24.7617,27.6082,27.0956,25.9028
0.003333333,0,0.113333333,0,0.006666667,0.003333333,0.22,0,0.006666667,0.036666667,0.003333333,0,0.006666667,0.07,0.196666667,0.066666667,0.103333333,0,0.053333333,0.003333333,0.026666667,0.013333333,0,0,0.006666667,0.056666667,0.003333333,27.5457,26.927,26.0717,24.8405,27.1448,26.7789,25.7461,26.4155,26.0744,25.6174,24.6731,26.0383,25.8455,25.0387,28.2007,27.2553,26.1203,24.7617,27.6082,27.0956,25.9028
