Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos
0,0,0,0.009,0,0.063,0.006,0.452,0.021,0,0.22,0,0,0,0,0,0,0,0.006,0,0,0,0.012,0,0,0.202,0.009
0,0.005181347,0,0.007772021,0,0.044041451,0.002590674,0.401554404,0.067357513,0,0.261658031,0.012953368,0,0,0,0,0,0,0,0,0,0,0.018134715,0,0,0.165803109,0.012953368
0,0,0,0.010899183,0,0.035422343,0.027247956,0.400544959,0,0,0.250681199,0.008174387,0,0,0,0,0,0,0,0,0,0,0.035422343,0,0,0.226158038,0.005449591
0,0,0,0.01,0,0.035,0.003,0.425,0,0,0.248,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0.232,0.015
0,0,0,0.004975124,0,0.032338308,0,0.360696517,0.009950249,0,0.236318408,0,0,0,0.002487562,0,0,0,0,0.002487562,0,0,0.054726368,0,0,0.273631841,0.02238806
0,0,0,0.004962779,0,0.034739454,0.022332506,0.347394541,0.012406948,0,0.255583127,0.00248139,0,0,0.004962779,0,0,0,0,0,0,0,0.064516129,0,0,0.243176179,0.007444169
0,0,0,0.008086253,0,0.008086253,0,0.253369272,0.140161725,0,0.247978437,0.002695418,0,0,0,0,0,0,0,0,0,0,0.153638814,0,0,0.145552561,0.040431267
0,0.002680965,0,0.008042895,0,0.010723861,0,0.260053619,0.144772118,0,0.26541555,0.018766756,0,0,0,0,0,0,0,0,0,0,0.142091153,0,0,0.117962466,0.029490617
0,0,0,0.008356546,0,0.027855153,0,0.35097493,0.077994429,0,0.239554318,0.04735376,0,0,0,0,0,0,0.002785515,0,0,0,0.075208914,0,0,0.164345404,0.005571031
0,0,0,0.008379888,0,0.027932961,0,0.337988827,0.072625698,0,0.240223464,0.016759777,0,0,0,0,0,0,0.002793296,0,0,0,0.078212291,0,0,0.173184358,0.041899441
0,0.018126888,0.003021148,0.012084592,0.027190332,0.29305136,0.081570997,0.105740181,0,0.006042296,0.066465257,0.087613293,0,0,0.057401813,0.012084592,0.01510574,0,0.003021148,0.003021148,0.012084592,0.01510574,0.012084592,0.003021148,0,0.148036254,0.018126888
0,0.002336449,0.009345795,0.002336449,0.002336449,0.226635514,0.182242991,0.355140187,0.091121495,0.002336449,0.046728972,0.007009346,0.018691589,0,0.009345794,0,0.002336449,0,0.002336449,0.002336449,0,0.004672897,0.014018692,0,0,0.009345794,0.009345794
0,0.002624672,0,0.01312336,0.031496063,0.131233596,0.020997375,0.398950131,0.007874016,0.005249344,0.162729659,0.015748031,0,0.005249344,0.057742782,0,0.005249344,0.005249344,0.01312336,0,0.010498688,0.023622047,0.020997375,0.005249344,0,0.039370079,0.023622047
0,0,0,0.025396825,0.022222222,0.085714286,0.00952381,0.231746032,0.00952381,0.015873016,0.095238095,0.079365079,0,0.022222222,0.13968254,0.034920635,0.047619048,0.025396825,0,0.003174603,0.025396825,0.034920635,0.012698413,0,0,0.057142857,0.022222222
0.002645503,0,0.052910053,0.005291005,0.005291005,0,0.037037037,0.005291005,0,0.05026455,0.023809524,0.007936508,0,0.037037037,0.407407407,0.055555556,0.12962963,0.005291005,0.013227513,0,0.010582011,0.034391534,0,0.015873016,0,0.100529101,0
0.012285012,0,0.127764127,0.004914005,0.002457002,0.248157248,0.056511057,0.316953317,0.007371007,0,0.068796069,0.014742015,0.002457002,0.007371007,0.051597052,0.017199017,0.017199017,0,0.004914005,0,0.002457002,0.00982801,0,0,0,0.022113022,0.004914005
0.00502008,0,0.049196787,0.011044177,0.004016064,0.164658635,0.011044177,0.233935743,0.00502008,0.002008032,0.053212851,0.021084337,0,0.071285141,0.130522088,0.046184739,0.050200803,0.011044177,0.00502008,0.002008032,0.014056225,0.025100402,0,0.009036145,0,0.075301205,0
0.004273504,0.002136752,0.042735043,0.010683761,0.004273504,0.14957265,0.066239316,0.162393162,0.008547009,0.002136752,0.051282051,0.032051282,0.004273504,0.066239316,0.126068376,0.042735043,0.047008547,0.014957265,0.004273504,0.004273504,0.012820513,0.027777778,0,0.008547009,0,0.064102564,0.040598291
0.005076142,0,0.053807107,0.011167513,0.004060914,0.166497462,0.011167513,0.221319797,0.005076142,0.002030457,0.053807107,0.021319797,0,0.072081218,0.131979695,0.046700508,0.050761421,0.011167513,0.005076142,0.002030457,0.014213198,0.025380711,0,0.009137056,0,0.076142132,0
0.004987531,0,0.017456359,0.002493766,0.004987531,0.19201995,0.087281796,0.438902743,0.004987531,0,0.087281796,0.009975062,0,0.012468828,0.054862843,0.004987531,0.014962594,0,0.002493766,0,0.007481297,0.007481297,0.002493766,0.002493766,0,0.019950125,0.019950125
0.002427184,0,0.024271845,0,0.007281553,0.266990291,0.009708738,0.466019417,0.012135922,0,0.053398058,0.024271845,0,0.007281553,0.041262136,0.007281553,0.024271845,0,0.002427184,0.002427184,0.002427184,0.007281553,0,0,0,0.02184466,0.016990291
0.004,0,0.031,0.015,0.018,0.175,0.004,0.271,0.006,0.004,0.057,0.026,0,0.053,0.103,0.024,0.055,0.006,0.009,0.002,0.02,0.031,0,0.006,0,0.053,0.027
0,0.003703704,0.02962963,0.014814815,0.018518519,0.177777778,0.057407407,0.203703704,0.005555556,0.003703704,0.066666667,0.038888889,0,0.057407407,0.101851852,0.024074074,0.055555556,0.007407407,0.009259259,0.001851852,0.012962963,0.040740741,0.003703704,0.005555556,0,0.05,0.009259259
0.005555556,0,0.012962963,0.007407407,0.02037037,0.240740741,0.085185185,0.364814815,0.005555556,0,0.061111111,0.02962963,0,0.018518519,0.048148148,0.025925926,0.027777778,0.003703704,0.003703704,0,0.005555556,0.007407407,0,0,0,0.02037037,0.005555556
0.006535948,0.002178649,0.002178649,0,0.004357298,0.098039216,0.032679739,0.572984749,0.006535948,0.006535948,0.130718954,0.032679739,0,0.006535948,0.023965142,0.006535948,0.006535948,0.002178649,0,0,0.004357298,0.008714597,0,0,0,0.02832244,0.017429194
0.00390625,0.001953125,0.01953125,0.017578125,0.046875,0.18359375,0.0390625,0.12890625,0,0.013671875,0.041015625,0.046875,0.001953125,0.04296875,0.103515625,0.0546875,0.080078125,0.01171875,0.009765625,0.00390625,0.015625,0.02734375,0.00390625,0.01171875,0,0.0546875,0.03515625
0.01,0.002,0.02,0.018,0.048,0.189,0.008,0.16,0,0.014,0.044,0.05,0.002,0.044,0.107,0.058,0.078,0.012,0.01,0.004,0.016,0.024,0.01,0.014,0,0.054,0.004
0.006,0.006,0.02,0,0.062,0.078,0.03,0.078,0.004,0.006,0.006,0.084,0.002,0.03,0.29,0.04,0.066,0.024,0.018,0.002,0.022,0.026,0,0.002,0,0.086,0.012
0.007976072,0.003988036,0.019940179,0,0.059820538,0.0777667,0.001994018,0.109670987,0.003988036,0.005982054,0.003988036,0.071784646,0,0.021934197,0.296111665,0.037886341,0.069790628,0.015952144,0.015952144,0.001994018,0.022931206,0.013958126,0,0.001994018,0.001994018,0.084745763,0.047856431
0.002386635,0.009546539,0.016706444,0.009546539,0.040572792,0.095465394,0.026252983,0.093078759,0.009546539,0.019093079,0.021479714,0.059665871,0.002386635,0.031026253,0.23150358,0.016706444,0.054892601,0.047732697,0.016706444,0.002386635,0.028639618,0.033412888,0.007159905,0.026252983,0,0.057279236,0.040572792
0.004945598,0,0.016815035,0.011869436,0.042532146,0.103857567,0,0.138476756,0.009891197,0.011869436,0.024727992,0.054401583,0.001978239,0.011869436,0.252225519,0.011869436,0.06231454,0.047477745,0.009891197,0.001978239,0.022749753,0.026706231,0.006923838,0.026706231,0,0.057368942,0.040553907
0.003968254,0.001984127,0.001984127,0.005952381,0.045634921,0.12797619,0.001984127,0.19047619,0,0.015873016,0.125992063,0.078373016,0,0.005952381,0.143849206,0.02281746,0.0625,0.015873016,0.005952381,0,0.026785714,0.011904762,0.001984127,0.005952381,0,0.054563492,0.041666667
0.004123711,0.002061856,0.002061856,0.006185567,0.045360825,0.131958763,0.053608247,0.134020619,0,0.016494845,0.129896907,0.063917526,0,0.006185567,0.142268041,0.026804124,0.057731959,0.018556701,0.010309278,0.004123711,0.024742268,0.024742268,0.006185567,0.008247423,0,0.053608247,0.026804124
0,0.006423983,0,0.006423983,0.027837259,0.051391863,0.094218415,0.160599572,0.032119914,0.006423983,0.188436831,0.08137045,0,0.006423983,0.124197002,0.012847966,0.051391863,0.014989293,0.004282655,0.002141328,0.010706638,0.029978587,0.038543897,0,0,0.042826552,0.006423983
0,0.048309179,0,0.007246377,0.057971014,0.224637681,0.060386473,0.236714976,0.016908213,0.004830918,0.099033816,0.02173913,0.004830918,0.002415459,0.084541063,0,0,0.007246377,0.004830918,0,0.014492754,0.007246377,0.012077295,0.004830918,0,0.060386473,0.019323672
0,0.004264392,0.019189765,0.008528785,0.066098081,0.12793177,0.029850746,0.089552239,0,0.021321962,0.006396588,0.059701493,0,0.029850746,0.204690832,0.049040512,0.095948827,0.031982942,0.019189765,0,0.034115139,0.02771855,0.002132196,0.004264392,0,0.042643923,0.025586354
0,0.004,0.019,0.009,0.065,0.128,0.004,0.123,0,0.017,0.006,0.063,0,0.019,0.214,0.045,0.102,0.035,0.015,0,0.035,0.024,0,0.004,0,0.043,0.026
0,0,0,0.00280112,0.047619048,0.095238095,0.022408964,0.1232493,0.005602241,0.008403361,0.117647059,0.095238095,0.00280112,0.011204482,0.142857143,0.028011204,0.06442577,0.019607843,0.028011204,0.005602241,0.022408964,0.030812325,0.00280112,0.016806723,0,0.053221289,0.053221289
0.006993007,0.001998002,0.006993007,0.004995005,0.065934066,0.091908092,0,0.098901099,0,0.004995005,0.013986014,0.053946054,0,0.006993007,0.287712288,0.037962038,0.072927073,0.044955045,0.020979021,0.004995005,0.035964036,0.015984016,0.006993007,0.006993007,0,0.074925075,0.031968032
0.00462963,0.00462963,0.006944444,0.00462963,0.064814815,0.090277778,0,0.081018519,0,0.006944444,0.018518519,0.05787037,0,0.023148148,0.270833333,0.041666667,0.064814815,0.050925926,0.025462963,0.00462963,0.025462963,0.025462963,0.00462963,0.006944444,0,0.076388889,0.039351852
0.006986028,0.00499002,0,0.005988024,0.038922156,0.04491018,0.091816367,0.109780439,0,0.005988024,0.48502994,0.01996008,0,0.003992016,0.040918164,0,0.065868263,0,0.000998004,0,0.03992016,0,0.001996008,0,0,0.02994012,0.001996008
0.017982018,0,0.178821179,0.001998002,0.078921079,0.162837163,0.056943057,0.047952048,0,0.006993007,0.022977023,0,0.017982018,0.004995005,0.151848152,0.042957043,0.128871129,0.001998002,0.001998002,0.004995005,0.028971029,0.001998002,0,0,0.008991009,0.028971029,0
0.038709677,0.008602151,0.021505376,0.004301075,0.023655914,0.002150538,0.088172043,0.027956989,0,0.025806452,0.058064516,0.113978495,0,0.146236559,0.217204301,0.025806452,0.030107527,0.019354839,0.004301075,0.002150538,0.012903226,0.025806452,0.004301075,0.004301075,0.002150538,0.075268817,0.017204301
0.004,0.029,0,0.021,0.081,0.149,0.01,0.066,0,0.002,0.098,0.185,0.006,0.002,0.125,0.017,0.05,0.006,0.012,0,0.017,0.023,0.008,0.002,0,0.079,0.008
0,0.024,0,0.054,0.114,0.072,0.006,0.042,0,0,0.12,0.136,0.003,0.018,0.13,0.012,0.021,0.012,0,0,0.024,0.012,0.009,0.048,0,0.09,0.053
0,0.023952096,0,0.053892216,0.113772455,0.074850299,0.008982036,0.035928144,0,0.002994012,0.170658683,0.143712575,0.002994012,0.023952096,0.125748503,0.01497006,0.020958084,0.011976048,0,0,0.023952096,0.017964072,0.011976048,0.008982036,0,0.080838323,0.026946108
0.003215434,0.012861736,0,0.048231511,0.035369775,0.102893891,0.022508039,0.077170418,0.006430868,0.003215434,0.083601286,0.192926045,0.003215434,0.009646302,0.138263666,0.01607717,0.01607717,0.028938907,0.01607717,0.012861736,0.01607717,0.028938907,0.006430868,0.012861736,0,0.073954984,0.032154341
0,0.07486631,0.026737968,0,0.072192513,0.21657754,0.021390374,0.00802139,0,0.010695187,0.176470588,0.034759358,0.010695187,0,0.243315508,0.005347594,0.026737968,0.002673797,0.005347594,0,0.016042781,0.002673797,0,0,0,0,0.045454546
0,0.031347962,0.006269592,0,0.097178683,0.078369906,0.015673981,0.012539185,0,0.003134796,0.021943574,0.197492163,0.012539185,0.02507837,0.222570533,0,0.021943574,0.02507837,0.009404389,0,0.028213166,0.028213166,0,0.047021944,0,0.084639498,0.031347962
0,0.043956044,0,0.005494505,0.068681319,0.021978022,0,0.005494505,0,0.005494505,0.068681319,0.17032967,0,0.024725275,0.293956044,0,0.010989011,0.03021978,0.005494505,0,0.076923077,0.027472527,0,0.016483516,0,0.087912088,0.035714286
0,0.04057971,0.031884058,0,0.069565217,0.220289855,0.020289855,0.011594203,0,0.008695652,0.211594203,0.04057971,0.008695652,0.002898551,0.255072464,0.008695652,0.017391304,0,0.008695652,0.002898551,0.014492754,0.008695652,0,0,0,0,0.017391303
0,0.044568245,0,0,0.066852368,0.022284123,0.002785515,0.002785515,0,0.005571031,0.069637883,0.17270195,0,0.022284123,0.306406685,0,0.011142061,0.030640669,0.008356546,0,0.064066852,0.050139276,0.002785515,0.019498607,0,0.08913649,0.008356545
0,0.034482759,0.006269592,0,0.097178683,0.07523511,0.012539185,0.012539185,0,0.003134796,0.068965517,0.184952978,0.012539185,0.02507837,0.222570533,0.009404389,0.012539185,0.02507837,0.009404389,0,0.028213166,0.037617555,0,0.02507837,0,0.087774295,0.009404388
0,0,0.017017017,0,0.003003003,0,0.02002002,0,0,0,0,0,0,0.116116116,0.491491491,0.005005005,0.099099099,0.02002002,0,0,0.008008008,0,0,0.154154154,0,0.066066066,0
0,0,0.016166282,0,0.002309469,0,0.023094688,0,0,0.004618938,0,0,0.002309469,0.140877598,0.418013857,0.004618938,0.099307159,0.020785219,0.011547344,0,0.011547344,0.016166282,0,0.147806005,0,0.062355658,0.018475751
0.001862197,0,0.040968343,0.003724395,0.003724395,0,0.052141527,0,0,0,0.014897579,0.005586592,0.003724395,0.048417132,0.247672253,0.005586592,0.05027933,0.005586592,0.018621974,0.00744879,0.12849162,0.04283054,0,0.011173184,0,0.258845438,0.048417132
0.001994018,0,0.040877368,0.003988036,0.003988036,0,0.053838485,0,0,0,0.015952144,0.005982054,0.003988036,0.050847458,0.259222333,0.005982054,0.052841476,0.005982054,0.01894317,0.007976072,0.134596211,0.044865404,0,0.011964108,0,0.270189432,0.005982054
0.002770083,0.022160665,0.066481994,0,0.027700831,0.207756233,0.08033241,0.368421053,0.013850416,0.052631579,0.016620499,0,0,0.005540166,0.083102493,0.005540166,0.005540166,0,0.011080332,0.002770083,0.005540166,0,0,0,0,0.016620499,0.005540166
0,0.078199052,0.014218009,0.004739336,0.127962085,0.082938389,0.042654028,0.018957346,0,0.009478673,0.130331754,0.073459716,0.004739336,0.004739336,0.210900474,0.018957346,0.016587678,0.002369668,0.007109005,0.002369668,0.030805687,0.004739336,0,0.002369668,0,0.08056872,0.030805687
0.002364066,0.004728132,0.044917258,0,0.002364066,0.19858156,0.085106383,0.479905437,0.052009456,0.028368794,0.014184397,0.009456265,0.009456265,0,0.009456265,0,0.004728132,0,0.004728132,0,0,0,0,0,0,0.023640662,0.026004728
0.002034588,0.00508647,0.029501526,0,0.002034588,0.200406918,0.102746694,0.485249237,0.05595117,0.029501526,0.014242116,0.01017294,0.01017294,0,0.01017294,0,0.00508647,0,0.00508647,0,0,0,0,0,0,0.024415056,0.008138352
0.002816901,0.016901408,0.064788732,0,0.028169014,0.208450704,0.174647887,0.278873239,0.014084507,0.053521127,0.016901408,0.002816901,0,0.005633803,0.084507042,0.005633803,0.005633803,0,0.011267606,0.002816901,0.005633803,0,0,0,0,0.016901408,0
0,0.018126888,0.027190332,0,0.054380665,0.32326284,0.087613293,0.078549849,0.003021148,0.033232628,0.163141994,0.033232628,0.012084592,0,0.135951662,0,0.003021148,0,0.003021148,0.006042296,0,0,0,0,0,0,0.018126888
0,0.066666667,0.016161616,0.002020202,0.094949495,0.076767677,0.038383838,0.014141414,0,0.016161616,0.096969697,0.078787879,0.002020202,0.012121212,0.252525253,0.014141414,0.024242424,0,0.02020202,0.004040404,0.036363636,0.024242424,0,0,0,0.098989899,0.01010101
0.00234192,0.004683841,0.044496487,0,0.00234192,0.194379391,0.201405152,0.37470726,0.051522248,0.028103044,0.011709602,0.009367681,0.014051522,0,0.009367681,0.00234192,0.00234192,0,0.004683841,0,0.00234192,0.004683841,0,0,0,0.025761124,0.009367681
0.002849003,0,0.15954416,0,0.002849003,0,0.148148148,0,0,0.03988604,0,0,0.01994302,0.031339031,0.253561254,0.074074074,0.162393162,0,0.031339031,0,0.03988604,0,0,0,0.002849003,0.028490028,0.002849003
0.002717391,0.002717391,0.154891304,0,0.005434783,0,0.10326087,0,0,0.008152174,0,0.005434783,0.005434783,0.0625,0.296195652,0.10326087,0.138586957,0,0.027173913,0,0.016304348,0.008152174,0,0,0.010869565,0.046195652,0.002717391
0.002610966,0,0.020887728,0.002610966,0.005221932,0,0.028720627,0,0,0.002610966,0.002610966,0.005221932,0.005221932,0.057441253,0.355091384,0.091383812,0.227154047,0.002610966,0.005221932,0.002610966,0.065274151,0,0,0.010443864,0,0.075718016,0.031331593
0.002666667,0,0.021333333,0.002666667,0.005333333,0,0.032,0,0,0.005333333,0.005333333,0.002666667,0.002666667,0.061333333,0.352,0.117333333,0.205333333,0.002666667,0.010666667,0.005333333,0.048,0.029333333,0,0.010666667,0,0.069333333,0.008
0,0,0,0,0.023255814,0.183013145,0.003033367,0.231547017,0.014155713,0,0.319514661,0.014155713,0,0.002022245,0.012133468,0,0.003033367,0.008088979,0.028311426,0,0.031344793,0.006066734,0.011122346,0.01718908,0,0.082912032,0.009100101
0,0,0,0.003067485,0.012269939,0.082822086,0,0.155419223,0,0,0.485685072,0.016359918,0,0,0.012269939,0,0,0.003067485,0,0,0.022494888,0.016359918,0.034764826,0.034764826,0,0.114519427,0.00613497
0,0.003061224,0,0.003061224,0.03877551,0.096938776,0,0.223469388,0.006122449,0,0.35,0.013265306,0,0,0.025510204,0,0,0.010204082,0.013265306,0,0.03877551,0.025510204,0.010204082,0.02244898,0,0.119387755,0
0,0.003045685,0,0.003045685,0.036548223,0.169543147,0,0.184771574,0.003045685,0,0.359390863,0.015228426,0,0.002030457,0.036548223,0,0,0.005076142,0.028426396,0,0.023350254,0.033502538,0.010152284,0.010152284,0,0.073096447,0.003045685
0,0.011258956,0,0.008188332,0.051177073,0.155578301,0,0.269191402,0.009211873,0,0.259979529,0.027635619,0,0.001023541,0.038894575,0,0.008188332,0.002047083,0.003070624,0,0.036847492,0.01432958,0.008188332,0.013306039,0,0.079836233,0.002047083
0,0.012295082,0,0,0.053278689,0.192622951,0,0.209016393,0.009221311,0,0.230532787,0.031762295,0,0.00102459,0.026639344,0,0.019467213,0,0.031762295,0,0.047131148,0.025614754,0.009221311,0.012295082,0,0.088114754,0
0,0,0,0,0.009240246,0.072895277,0,0.122176591,0.002053388,0,0.575975359,0.035934292,0,0.003080082,0.019507187,0,0.004106776,0.002053388,0.002053388,0,0.030800821,0.049281314,0,0.015400411,0,0.055441478,0
0,0.008072654,0,0.005045409,0.031281534,0.133198789,0,0.242179617,0.008072654,0,0.322906155,0.018163471,0,0.008072654,0.031281534,0.005045409,0.010090817,0,0.003027245,0,0.028254289,0.018163471,0.005045409,0.028254289,0,0.093844601,0
0,0.008154944,0,0.002038736,0.033639144,0.199796126,0,0.252803262,0.004077472,0,0.234454638,0.014271152,0,0.006116208,0.037716616,0,0.018348624,0.002038736,0.014271152,0,0.039755352,0.008154944,0.008154944,0.018348624,0,0.097859327,0
0,0.021276596,0,0,0.052684904,0.19858156,0,0.176291793,0.021276596,0,0.290780142,0.015197568,0,0.007092199,0.027355623,0.003039514,0.028368794,0,0.028368794,0,0.040526849,0.021276596,0.006079027,0.021276596,0,0.037487335,0.003039514
0,0.007113821,0,0,0.020325203,0.171747967,0,0.196138211,0,0,0.356707317,0.014227642,0,0,0.037601626,0.00304878,0.041666667,0,0.041666667,0,0.041666667,0.027439024,0.00304878,0.017276423,0,0.020325203,0
0,0,0,0,0.016376663,0.071647902,0,0.180143296,0.002047083,0,0.491299898,0.030706244,0,0.004094166,0.017400205,0,0.002047083,0,0.016376663,0,0.019447288,0.048106448,0.002047083,0.019447288,0,0.078812692,0
0,0.005186722,0,0,0.031120332,0.177385892,0.003112033,0.368257261,0.008298755,0,0.238589212,0.008298755,0,0,0.01659751,0,0.002074689,0,0.012448133,0,0.029045643,0.018672199,0.012448133,0.018672199,0,0.049792531,0
0,0.006282723,0,0.012565445,0.033507853,0.172774869,0.003141361,0.321465969,0.020942408,0,0.236649215,0.012565445,0,0.002094241,0.028272251,0,0.009424084,0,0.012565445,0,0.014659686,0.009424084,0.027225131,0.009424084,0,0.060732984,0.006282722
0,0.006282723,0,0.003141361,0.003141361,0.07434555,0,0.156020942,0.003141361,0,0.57382199,0.006282723,0,0,0.009424084,0,0,0,0.009424084,0,0.035602094,0.019895288,0.009424084,0.006282723,0,0.080628272,0.003141361
0,0.006263048,0,0,0.022964509,0.082463466,0,0.3434238,0,0,0.349686848,0.009394572,0,0,0.009394572,0,0.009394572,0,0.006263048,0,0.029227557,0.016701461,0.009394572,0.003131524,0,0.102296451,0
0,0.003128259,0,0,0.010427529,0.081334724,0,0.26903024,0.003128259,0,0.39624609,0.00729927,0,0,0.017726799,0,0.003128259,0,0.028154327,0,0.032325339,0.038581856,0.00729927,0.010427529,0,0.091762252,0
0,0.00617284,0,0,0.030864198,0.119341564,0,0.303497942,0,0,0.29526749,0.00308642,0,0,0.037037037,0,0.00308642,0.008230453,0.017489712,0,0.022633745,0.022633745,0.011316872,0.017489712,0,0.101851852,0
0,0.013104839,0,0,0.044354839,0.29233871,0,0.247983871,0,0,0.233870968,0.013104839,0,0,0.010080645,0,0.003024194,0,0.024193548,0,0.017137097,0.02016129,0.003024194,0.013104839,0,0.064516129,0
0,0,0,0,0.010288066,0.086419753,0.00308642,0.261316872,0.010288066,0,0.440329218,0.029835391,0,0,0.032921811,0,0,0,0.00617284,0,0.010288066,0.010288066,0.013374486,0.019547325,0,0.065843621,0
0.007960199,0,0.007960199,0.007960199,0.035820896,0.325373134,0.015920398,0.154228856,0,0,0.186069652,0,0,0.0039801,0.043781095,0.0039801,0.015920398,0,0.103482587,0,0.019900498,0.011940299,0.007960199,0.031840796,0,0.011940299,0.0039801
0.003003003,0,0.007007007,0.003003003,0.007007007,0.243243243,0.007007007,0.414414414,0.007007007,0,0.192192192,0.007007007,0,0,0.014014014,0,0.01001001,0,0.038038038,0,0.003003003,0,0,0.003003003,0,0.041041041,0
0.043912176,0,0.121756487,0.01497006,0,0.069860279,0.132734531,0.102794411,0,0,0.088822355,0,0,0.02994012,0.165668663,0.047904192,0.062874251,0,0.047904192,0.003992016,0.010978044,0,0,0.006986028,0.003992016,0.040918164,0.003992016
0,0.01497006,0,0.001996008,0.075848303,0.171656687,0,0.426147705,0.026946108,0,0.194610778,0.008982036,0,0,0.026946108,0,0,0,0.002994012,0,0.00499002,0.022954092,0.001996008,0.001996008,0,0.016966068,0
0,0,0,0,0.002994012,0.110778443,0,0.28742515,0.002994012,0,0.462075848,0.002994012,0,0,0.012974052,0,0.022954092,0,0.00499002,0,0.00499002,0.027944112,0.030938124,0,0,0.025948104,0
0,0.003,0,0,0.029,0.101,0,0.64,0.01,0,0.144,0.002,0,0,0.025,0,0.002,0,0.008,0,0.005,0.014,0.005,0.002,0,0.01,0
0,0.005,0,0,0.031,0.147,0,0.466,0.055,0,0.213,0.002,0,0,0.02,0,0,0,0.002,0,0.012,0.018,0.006,0.003,0,0.02,0
0,0,0,0,0.033033033,0.15015015,0,0.543543544,0.021021021,0,0.162162162,0.004004004,0,0,0.028028028,0,0,0,0.006006006,0,0.004004004,0.022022022,0.006006006,0.001001001,0,0.019019019,0
0,0,0,0,0.002997003,0.08991009,0,0.324675325,0,0,0.486513487,0.005994006,0,0,0,0.005994006,0.002997003,0,0.005994006,0,0.008991009,0.02997003,0.032967033,0,0,0.002997003,0
0,0.001998002,0,0,0.00999001,0.062937063,0,0.355644356,0.003996004,0,0.458541459,0,0,0,0.003996004,0,0.005994006,0,0.003996004,0,0.007992008,0.017982018,0.034965035,0.001998002,0,0.02997003,0
